iter num.topics likelihood alpha gamma
2798 2 -3118.63 0.041961 0.11401
2799 2 -3077.17 0.056121 0.430211
2800 2 -3084.25 0.047245 1.40199
2801 2 -3116.6 0.0545095 0.273387
2802 2 -3106.83 0.0516441 0.401716
2803 2 -3113.47 0.0379758 0.488731
2804 2 -3101.77 0.0508908 0.111842
2805 2 -3132.16 0.0620161 0.290677
2806 2 -3139.05 0.0537092 0.320301
2807 2 -3116.33 0.0332884 0.986687
2808 2 -3088.93 0.0499393 0.126414
2809 2 -3096.22 0.0410648 0.729756
2810 2 -3086.22 0.0434 0.144868
2811 2 -3140.69 0.056555 1.0817
2812 2 -3119.8 0.0665573 0.130315
2813 2 -3159.87 0.0645454 0.180998
2814 2 -3149.28 0.061904 0.16189
2815 2 -3162.39 0.0561246 0.885397
2816 2 -3126.24 0.0595817 0.423382
2817 2 -3136.89 0.0531839 0.242043
2818 2 -3129.74 0.0486079 0.233017
2819 2 -3156.64 0.0718781 2.11801
2820 2 -3176.26 0.0753093 1.14664
2821 2 -3167.18 0.09874 0.310116
2822 2 -3166.44 0.0870824 0.230549
2823 2 -3197.51 0.0991202 0.339008
2824 2 -3138.54 0.0670811 0.182711
2825 2 -3148.71 0.0893703 0.41252
2826 2 -3161.7 0.0861346 0.408904
2827 2 -3179.43 0.0851268 0.854883
2828 2 -3170.86 0.127834 0.435598
2829 2 -3230.21 0.155396 0.0838521
2830 2 -3293.51 0.121895 0.217423
2831 2 -3213.3 0.110361 0.120204
2832 2 -3199.27 0.0657955 0.37451
2833 2 -3131 0.0652284 0.308942
2834 2 -3158.64 0.0805192 0.301944
2835 3 -3181.11 0.104505 0.169893
2836 3 -3226.65 0.114257 0.283003
2837 2 -3186.79 0.0845658 0.151365
2838 2 -3192.47 0.0829847 0.500745
2839 2 -3177.45 0.0881788 0.233378
2840 2 -3163.31 0.080624 0.303305
2841 2 -3153.44 0.0891582 0.658633
2842 2 -3162.69 0.0762373 0.875867
2843 2 -3157.27 0.0703641 0.180621
2844 2 -3130.25 0.0826618 0.38968
2845 2 -3137.86 0.0879209 0.133821
2846 2 -3126.17 0.0747883 0.13518
2847 3 -3112.21 0.0448751 0.325283
2848 3 -3112.39 0.0494158 0.94717
2849 3 -3077.03 0.0357257 0.663183
2850 3 -3099.08 0.0478832 0.381217
2851 3 -3106.4 0.0450953 0.404922
2852 3 -3111.57 0.0408662 1.01557
2853 3 -3132.06 0.0671591 0.218346
2854 3 -3123.64 0.0597678 0.364344
2855 3 -3143.37 0.0674469 1.31573
2856 3 -3132.29 0.0288666 0.567873
2857 3 -3118.1 0.0299681 0.477393
2858 3 -3095.26 0.0270613 0.19471
2859 3 -3080.08 0.0250464 0.314378
2860 3 -3072 0.0308771 0.535985
2861 3 -3090.83 0.0503212 0.658552
2862 3 -3105.09 0.0582544 0.231067
2863 3 -3162.7 0.0888195 0.654457
2864 3 -3177.75 0.110202 0.474971
2865 3 -3193.93 0.0841981 0.561845
2866 3 -3158.86 0.0775 1.04188
2867 3 -3151.88 0.0869357 0.696234
2868 3 -3198.23 0.0869623 0.299991
2869 3 -3227.06 0.10644 0.263122
2870 3 -3226.59 0.0963421 0.183075
2871 3 -3243.43 0.0970242 0.673114
2872 3 -3300.16 0.140598 0.245906
2873 3 -3301.21 0.165597 0.306989
2874 3 -3332.49 0.196894 0.317707
2875 3 -3299.48 0.176319 0.335483
2876 4 -3272.93 0.0963279 0.257522
2877 4 -3234.76 0.107094 0.549141
2878 3 -3216.89 0.102937 0.480639
2879 3 -3191.18 0.0792158 0.863282
2880 3 -3169.83 0.101465 0.330365
2881 3 -3169.7 0.0956106 0.228592
2882 3 -3144.67 0.0769963 0.685987
2883 3 -3144.37 0.0684341 0.364332
2884 3 -3138.16 0.0510153 0.165562
2885 3 -3124.18 0.0646445 0.173667
2886 3 -3122.15 0.0652087 0.217215
2887 3 -3115.18 0.0910017 0.22351
2888 3 -3142.63 0.0714968 0.341437
2889 3 -3198.07 0.0942747 0.178872
2890 3 -3200.38 0.0847897 0.545756
2891 3 -3196.02 0.126354 0.53612
2892 3 -3184.71 0.0741699 0.491636
2893 3 -3118.04 0.0597136 0.189278
2894 3 -3146.12 0.0736953 0.329219
2895 3 -3154.32 0.0599464 0.219455
2896 3 -3157.04 0.0475626 0.735575
2897 3 -3099.16 0.0301312 0.461682
2898 3 -3113.3 0.0437715 0.801436
2899 3 -3111.69 0.0813084 0.925851
2900 3 -3133.44 0.0686328 0.753476
2901 3 -3151.38 0.0697881 0.823179
2902 3 -3132.05 0.0778555 0.717048
2903 3 -3132.34 0.0699537 0.819369
2904 3 -3142.36 0.0858101 0.606319
2905 4 -3159.66 0.0595386 0.79665
2906 3 -3113.19 0.0537964 0.243638
2907 3 -3139.78 0.060559 0.149836
2908 3 -3180.17 0.111071 0.412806
2909 3 -3217.78 0.0929291 0.316708
2910 3 -3238.46 0.108337 0.813913
2911 3 -3194.28 0.117685 1.04469
2912 3 -3189.39 0.0779854 0.381835
2913 3 -3181.92 0.0742173 1.10516
2914 3 -3126.64 0.0723337 0.828994
2915 3 -3172.12 0.0941405 0.212492
2916 3 -3127 0.0872152 0.394136
2917 3 -3166.8 0.0986225 0.430546
2918 4 -3160.46 0.0701273 0.891135
2919 3 -3138.17 0.066622 0.420485
2920 3 -3148.97 0.0564808 0.125913
2921 3 -3155.52 0.106914 0.185824
2922 3 -3155.26 0.0881506 0.555607
2923 3 -3169.23 0.0811949 0.9075
2924 3 -3191.71 0.0817076 0.206995
2925 3 -3203.6 0.0895843 0.172014
2926 4 -3198.61 0.102361 0.45169
2927 4 -3261.76 0.119982 0.674393
2928 4 -3284.5 0.149189 0.577374
2929 3 -3264.36 0.137354 0.647937
2930 3 -3289.42 0.117029 0.202661
2931 3 -3271.72 0.125268 0.333612
2932 3 -3261.46 0.125197 0.0916437
2933 3 -3270.02 0.102109 0.41927
2934 3 -3257.47 0.0829388 0.313555
2935 3 -3272.15 0.136673 0.192331
2936 3 -3264.35 0.100982 0.446132
2937 3 -3249.51 0.0987929 0.547922
2938 3 -3287.46 0.107767 0.143276
2939 3 -3323.67 0.135187 0.781484
2940 3 -3263.95 0.10182 0.413821
2941 3 -3236.46 0.102067 0.324227
2942 3 -3219.15 0.13831 0.459979
2943 3 -3280.85 0.163183 0.404186
2944 3 -3288.6 0.114224 0.457881
2945 4 -3268.62 0.125006 1.12796
2946 3 -3197.6 0.112775 0.341151
2947 4 -3210.26 0.111113 0.775307
2948 3 -3198.59 0.0986747 0.975188
2949 3 -3178.63 0.0615661 0.701064
2950 3 -3120.41 0.049602 0.190284
2951 3 -3111.41 0.0544399 0.532116
2952 3 -3095.24 0.0451329 0.375022
2953 3 -3126.65 0.0523831 0.889853
2954 3 -3162.73 0.075154 0.742092
2955 3 -3196.47 0.0904538 0.788568
2956 3 -3167.1 0.0875094 0.434988
2957 3 -3157.37 0.0527753 0.518616
2958 3 -3109.95 0.0440436 0.170012
2959 3 -3115.26 0.067394 0.62548
2960 3 -3127.07 0.0596127 0.375143
2961 3 -3136.75 0.0544631 0.286621
2962 3 -3132.5 0.0710813 0.989649
2963 3 -3136.64 0.089696 0.264826
2964 3 -3142.22 0.0626667 0.42604
2965 3 -3116.97 0.0720104 1.10388
2966 4 -3109.58 0.0593737 0.873096
2967 4 -3091.52 0.0479604 0.674879
2968 3 -3099.36 0.050604 0.473611
2969 3 -3105.86 0.0636419 1.16119
2970 3 -3113.52 0.0707153 0.264297
2971 3 -3138.49 0.079893 1.34822
2972 3 -3179.25 0.0899101 0.541356
2973 3 -3159.02 0.0819116 0.64699
2974 4 -3202.92 0.115155 0.855578
2975 4 -3186.88 0.121786 0.325757
2976 3 -3201.63 0.0880977 0.661933
2977 3 -3189.91 0.0987091 0.77579
2978 3 -3203.33 0.122115 0.343195
2979 3 -3247.31 0.111933 1.09119
2980 3 -3253.05 0.13687 0.354697
2981 3 -3245.45 0.101046 0.748121
2982 3 -3234.11 0.113624 0.601039
2983 3 -3232.64 0.0825594 0.430594
2984 3 -3204.78 0.0861049 0.201238
2985 3 -3226.31 0.0924296 0.741786
2986 3 -3205.99 0.0833926 0.755582
2987 3 -3185.85 0.0934814 0.414544
2988 3 -3150.09 0.111332 0.298263
2989 3 -3132.35 0.060027 1.39544
2990 3 -3102.46 0.0584331 0.453109
2991 3 -3077 0.040695 0.173256
2992 3 -3101 0.0694336 0.437718
2993 3 -3144.37 0.0947202 0.604183
2994 3 -3123.67 0.057685 0.199426
2995 3 -3115.17 0.0491104 0.555341
2996 3 -3086.54 0.0366136 0.664248
2997 3 -3087.32 0.0269837 0.5631
2998 3 -3082.95 0.028922 0.25598
2999 3 -3085.8 0.0302413 0.274442
3000 3 -3098.2 0.0224089 0.363103
3001 3 -3081.26 0.0301338 0.177694
3002 3 -3080.68 0.0186948 0.667053
3003 3 -3068.77 0.0198859 0.545161
3004 3 -3052.93 0.0127995 0.401464
3005 3 -3046.53 0.0127905 1.0076
3006 3 -3039.68 0.0189845 0.226743
3007 3 -3032.89 0.016091 0.375901
3008 3 -3042.22 0.0149275 0.760575
3009 3 -3087.34 0.049546 0.0957074
3010 3 -3093.17 0.0425553 0.463692
3011 3 -3134.77 0.0572022 0.068962
3012 3 -3117.76 0.0491327 0.264129
3013 3 -3093.34 0.0342143 0.74039
3014 3 -3105.24 0.0380906 0.746475
3015 3 -3093.89 0.0297387 0.358136
3016 3 -3104.8 0.0353273 1.00306
3017 3 -3113.53 0.0397893 0.736759
3018 3 -3093.45 0.0314947 0.256038
3019 3 -3070.07 0.0210923 0.542881
3020 3 -3067.24 0.0400225 0.612766
3021 3 -3080.35 0.0371481 0.354691
3022 3 -3090.99 0.047995 0.545753
3023 3 -3090.48 0.0326513 0.769038
3024 3 -3098.23 0.0472634 0.211502
3025 3 -3093.63 0.0398184 0.169638
3026 3 -3087.33 0.0272423 0.395196
3027 3 -3063.29 0.0186749 1.04314
3028 3 -3071.91 0.0204808 0.295876
3029 3 -3068.01 0.029909 0.465873
3030 3 -3072.97 0.0265354 0.430862
3031 3 -3064.62 0.0168956 0.34648
3032 3 -3048.05 0.025098 0.445584
3033 3 -3068.73 0.0332317 0.34353
3034 3 -3076 0.0503415 0.357231
3035 3 -3086.45 0.0303421 1.48491
3036 3 -3081.95 0.0504491 0.538676
3037 3 -3107.63 0.0626511 0.153814
3038 3 -3132.19 0.0704153 0.4973
3039 3 -3161.77 0.086577 0.758069
3040 3 -3196.27 0.0868689 0.584159
3041 3 -3222.58 0.0857904 0.355274
3042 3 -3160.39 0.0643449 0.312974
3043 3 -3148.48 0.0597891 0.276505
3044 3 -3168.13 0.091912 0.311234
3045 3 -3188.79 0.0822338 0.645884
3046 3 -3176.96 0.0740235 0.433598
3047 3 -3134.66 0.0511511 0.197871
3048 3 -3095.76 0.0425414 0.983988
3049 3 -3086.71 0.0283813 0.217353
3050 3 -3047.62 0.0264921 0.210902
3051 3 -3070.21 0.0260783 0.334773
3052 3 -3081.5 0.0279246 0.687062
3053 2 -3110.36 0.0307952 0.535271
3054 2 -3068.79 0.0348666 0.576178
3055 2 -3052.44 0.0316547 0.686193
3056 2 -3073.22 0.0260163 0.628929
3057 2 -3096.26 0.0677287 0.417436
3058 2 -3089.85 0.0592294 0.285622
3059 2 -3071.21 0.0351907 0.0629514
3060 2 -3037.51 0.00602283 0.209983
3061 2 -2998.36 0.00126362 0.471421
3062 2 -2998.48 0.00563225 0.736773
3063 2 -2999.71 0.0151676 0.570903
3064 2 -3025.22 0.0164124 0.13526
3065 2 -3024.57 0.0188249 0.160776
3066 2 -3033.86 0.0315406 0.0863019
3067 2 -3005.07 0.0135719 0.178275
3068 2 -3036.75 0.0252153 0.101404
3069 2 -3075.49 0.0438171 0.114048
3070 2 -3130.29 0.0469515 0.148613
3071 2 -3121.54 0.041697 0.275722
3072 2 -3093.4 0.0474176 0.158765
3073 2 -3087.43 0.0504967 0.109694
3074 2 -3094.54 0.0338609 0.118848
3075 2 -3075.17 0.0469596 0.178835
3076 2 -3091.23 0.0393733 0.394538
3077 2 -3088.14 0.0683312 0.242042
3078 2 -3136.97 0.0701573 0.116564
3079 2 -3177.9 0.0527437 0.212896
3080 2 -3096.94 0.0570789 0.0521263
3081 2 -3114.52 0.067252 0.589622
3082 2 -3098.89 0.0722992 0.463054
3083 2 -3100.18 0.054137 0.0899237
3084 2 -3100.65 0.0418797 0.20057
3085 2 -3073.47 0.0309215 0.482094
3086 2 -3069.41 0.0435476 0.0668919
3087 3 -3131.82 0.0493185 0.260134
3088 2 -3105.28 0.046179 0.583257
3089 2 -3078.54 0.0447175 0.202001
3090 2 -3085.97 0.0387567 0.0705944
3091 2 -3163.31 0.0571708 0.578066
3092 2 -3136.21 0.0592531 0.119187
3093 2 -3146.55 0.0587239 0.144553
3094 2 -3094.48 0.0285118 0.162035
3095 2 -3088.74 0.0498543 0.00843408
3096 2 -3091.3 0.0598315 0.608644
3097 2 -3128.35 0.0639687 0.300486
3098 2 -3112.08 0.0441833 0.104703
3099 2 -3055.61 0.0264713 0.218122
3100 2 -3050.81 0.02329 0.388484
3101 2 -3030.97 0.0233593 0.238833
3102 2 -3048.71 0.0223813 0.218058
3103 2 -3024.5 0.0110639 0.331332
3104 2 -3017.97 0.00676786 0.0752377
3105 2 -2992.57 0.00873965 0.322136
3106 2 -3010.79 0.00837993 0.638178
3107 2 -2998.85 0.00512312 0.270644
3108 2 -2991.99 0.00457837 0.103127
3109 2 -3001.78 0.00612687 0.175884
3110 2 -2993.21 0.00580388 0.730986
3111 2 -2986.74 0.007188 0.188644
3112 2 -2986.8 0.00666393 0.260025
3113 2 -2988.95 0.00508163 0.293682
3114 2 -2986 0.0109173 0.236688
3115 2 -3010.2 0.0232377 0.10188
3116 2 -3056.82 0.0371935 0.799976
3117 2 -3079.9 0.0459955 0.0464469
3118 2 -3078.88 0.0433715 0.279412
3119 2 -3081.81 0.0403712 0.201815
3120 2 -3033.64 0.0182598 0.578093
3121 2 -3060.03 0.0334271 0.314193
3122 2 -3078.06 0.0256109 0.0959158
3123 2 -3073.6 0.0147401 0.62225
3124 2 -3050.35 0.0158698 0.160609
3125 2 -3064.59 0.0116682 0.229567
3126 2 -3062.47 0.0233892 0.0774876
3127 2 -3064.8 0.0278898 0.195257
3128 2 -3071.5 0.0238033 0.073585
3129 2 -3089.78 0.0356875 0.22788
3130 2 -3099.89 0.0406602 0.417683
3131 2 -3076.65 0.039931 0.306106
3132 2 -3062.66 0.0401406 0.382537
3133 2 -3074.95 0.0380264 0.286571
3134 2 -3081.85 0.0430066 0.11313
3135 2 -3089.43 0.0628971 0.311303
3136 2 -3124.51 0.0620514 0.853146
3137 2 -3126.76 0.057013 0.137296
3138 2 -3131.53 0.0448578 0.516379
3139 2 -3093.16 0.0249452 0.0550756
3140 2 -3082.44 0.0275011 0.552959
3141 2 -3070.02 0.0285323 0.1739
3142 2 -3082.68 0.0350935 0.445724
3143 2 -3114.55 0.0510402 0.34587
3144 2 -3125.42 0.0634982 0.298773
3145 2 -3117.59 0.0553727 0.24691
3146 2 -3131.37 0.0648151 0.368777
3147 2 -3119.6 0.0539199 0.261848
3148 2 -3103.8 0.0306651 0.213101
3149 2 -3091.38 0.0330798 0.10501
3150 2 -3078.17 0.0325852 0.482868
3151 2 -3079.21 0.0437292 0.311328
3152 2 -3091.32 0.043118 0.092905
3153 2 -3079.39 0.0417949 0.183086
3154 2 -3092.95 0.0534878 0.175771
3155 2 -3092.23 0.0483082 0.192249
3156 2 -3107.59 0.0460527 0.354658
3157 2 -3088.25 0.0552807 0.177529
3158 2 -3122.28 0.0458739 0.394579
3159 2 -3111.33 0.0627793 0.482354
3160 2 -3149.62 0.075552 0.301783
3161 2 -3168.51 0.0536432 0.0675898
3162 2 -3116.9 0.0622643 0.132993
3163 2 -3111 0.0506029 0.164341
3164 2 -3082.49 0.0297229 0.0825508
3165 2 -3067.04 0.0507603 0.0429976
3166 2 -3102.41 0.0391193 0.327263
3167 2 -3090.73 0.0208791 0.149195
3168 2 -3073.17 0.0292444 0.369996
3169 2 -3060.62 0.0202007 0.221948
3170 2 -3043.6 0.0295366 0.426852
3171 2 -3056.45 0.0378648 0.279802
3172 2 -3068.33 0.0350638 0.0552668
3173 2 -3091.09 0.0465135 0.121146
3174 2 -3080.29 0.0363523 0.104221
3175 2 -3073.38 0.0418682 0.897829
3176 2 -3078.95 0.0529496 0.049446
3177 2 -3080.59 0.0485158 0.00217995
3178 2 -3093.19 0.0478099 0.108926
3179 2 -3115.04 0.0374148 0.121292
3180 2 -3100.47 0.0241393 0.840554
3181 2 -3094.01 0.0341577 0.948082
3182 3 -3085.17 0.0277157 1.09603
3183 3 -3102.37 0.0336662 0.433006
3184 3 -3069.74 0.0356653 0.724365
3185 3 -3041.02 0.0215686 0.247266
3186 3 -3036.31 0.0155609 0.226769
3187 2 -3020.73 0.010364 0.425916
3188 2 -3015.03 0.0100296 0.457285
3189 2 -3009.67 0.0119258 0.406459
3190 2 -3004.43 0.00937361 0.312404
3191 2 -2997.32 0.00469771 0.428991
3192 2 -2986.98 0.003314 0.406706
3193 2 -2976.52 0.00282468 0.483338
3194 2 -2978.35 0.00618482 0.530832
3195 2 -2984.57 0.0126435 0.307809
3196 2 -2984.75 0.00381504 0.296272
3197 2 -2985.64 0.00450316 0.107897
3198 2 -2984.65 0.00434488 0.0972669
3199 2 -2987.63 0.000961955 0.606465
3200 2 -2985.05 0.00488731 0.0923197
3201 2 -2974.61 0.000447064 0.261101
3202 2 -2976.03 0.00312207 0.303068
3203 2 -2974.76 0.00090227 0.229637
3204 2 -2977.37 0.00565866 0.33732
3205 2 -2996.3 0.013547 0.236582
3206 2 -3015.1 0.0204411 0.0639101
3207 2 -3020.11 0.0167318 0.31898
3208 2 -3026.87 0.020157 0.369372
3209 3 -3059.63 0.0192477 0.672525
3210 2 -3014.48 0.0219014 0.0859928
3211 2 -3030.27 0.0243177 0.114929
3212 2 -3040.82 0.0167716 0.349378
3213 2 -3035.01 0.0181952 0.0130128
3214 2 -3017.67 0.0128804 0.149118
3215 2 -3008.41 0.00465657 0.100407
3216 2 -2995.29 0.0077563 0.520283
3217 2 -2975.8 0.00171516 0.438848
3218 2 -2976.4 0.00419332 0.0919413
3219 2 -2983.87 0.0026515 0.942245
3220 2 -2975.3 0.00189324 0.254474
3221 2 -2974.72 0.000941276 0.195179
3222 2 -2977.2 0.00602034 0.122876
3223 2 -2974.88 0.001263 0.193822
3224 2 -2974.85 0.000353693 0.358346
3225 2 -2974.93 0.00137242 0.187526
3226 2 -2975.27 0.00193763 0.233379
3227 2 -2975.98 0.00254955 0.0469532
3228 2 -2981.51 0.00388742 0.142629
3229 2 -2981.6 0.00464159 0.291429
3230 2 -2981.18 0.00118857 0.127335
3231 2 -2974.97 0.00102956 0.073123
3232 2 -2975.05 0.00153 0.2192
3233 2 -2974.88 0.000827874 0.0717367
3234 2 -2975.81 0.00127814 0.496489
3235 2 -2974.8 0.00113501 0.17985
3236 2 -2981.43 0.00279266 0.326528
3237 2 -2981.43 0.00246155 0.367625
3238 2 -2975.03 0.00152372 0.114692
3239 2 -2975.72 0.00170578 0.419309
3240 2 -2984.71 0.00374973 1.07663
3241 2 -2975.43 0.00210219 0.265459
3242 2 -2982.89 0.00847745 0.0875103
3243 2 -2987.12 0.00289031 0.0903098
3244 2 -2991.17 0.00255843 0.267126
3245 2 -2996.27 0.00986829 0.160825
3246 2 -3017.15 0.012422 0.646599
3247 2 -2996.39 0.00587187 0.438236
3248 2 -3007.2 0.0104539 0.0799194
3249 2 -3018.05 0.0194505 0.143598
3250 2 -3021.62 0.0148644 0.37922
3251 2 -3025.7 0.0162716 0.1591
3252 2 -3036.68 0.0214907 0.0779533
3253 2 -3012.36 0.0107824 0.255647
3254 2 -3025.68 0.0180617 0.477778
3255 2 -3001.22 0.00781315 0.260102
3256 2 -3003.08 0.00903815 0.387583
3257 2 -3015.88 0.0187101 0.0756641
3258 2 -3003.91 0.00381122 0.341956
3259 2 -3010.39 0.019794 0.0993744
3260 2 -3029.64 0.0167353 0.73892
3261 2 -3030.67 0.018764 0.445843
3262 2 -3018.79 0.0129063 0.286304
3263 2 -3011.84 0.00956351 0.735205
3264 2 -3014.28 0.0162031 0.223911
3265 2 -3023.45 0.0263728 0.206506
3266 2 -3006.16 0.0114232 0.204053
3267 2 -3014.84 0.0173473 0.120035
3268 2 -2996.02 0.00532118 0.158098
3269 2 -2980.51 0.00141183 0.981633
3270 2 -2984.05 0.00382568 0.340752
3271 2 -2991.66 0.00649593 0.870093
3272 2 -2984.4 0.00172969 0.0272592
3273 2 -2977.6 0.0015117 0.253776
3274 2 -2986.52 0.00572705 0.799057
3275 2 -2989.72 0.00414311 0.479068
3276 2 -2978.83 0.00429126 0.153889
3277 2 -2994.57 0.00184564 0.176754
3278 2 -2980.5 0.00188471 0.929484
3279 2 -2979.89 0.00402158 0.556184
3280 2 -2983.77 0.00299957 0.277405
3281 2 -2989.02 0.00640944 0.629188
3282 2 -2994.21 0.00784249 0.367086
3283 2 -2978.67 0.000887397 0.629476
3284 2 -2978.15 0.00069523 0.529496
3285 2 -2976.87 0.00027749 0.175082
3286 2 -2978.31 0.000583074 0.579533
3287 2 -2977.11 0.000761145 0.132782
3288 2 -2984.11 0.0049026 0.224508
3289 2 -2980.01 0.00575162 0.368729
3290 2 -3003.32 0.0099078 0.17264
3291 2 -3010.04 0.0138862 0.0845098
3292 2 -3002.2 0.0216753 0.481364
3293 2 -3018.47 0.00946775 0.680635
3294 2 -3008.37 0.0123083 0.159176
3295 2 -3011.87 0.0374501 0.150303
3296 2 -3046.22 0.0285684 0.388212
3297 2 -3062.96 0.0410945 0.11833
3298 2 -3072.23 0.0406919 0.337497
3299 2 -3065.06 0.0287358 0.171919
3300 2 -3055.77 0.0301634 0.0931662
3301 2 -3044.76 0.0100913 0.178824
3302 2 -2999.7 0.0119282 0.323142
3303 2 -3002.75 0.00767485 0.34376
3304 2 -3005.98 0.0102889 0.0283585
3305 2 -2998.59 0.00698004 0.316948
3306 2 -2993.01 0.00647135 0.0584311
3307 2 -3002.56 0.00982078 0.229573
3308 2 -3015.7 0.00937144 0.813124
3309 2 -3006.87 0.00626443 0.554258
3310 2 -3004.3 0.0100365 0.281532
3311 2 -2988.96 0.00138549 0.217696
3312 2 -3000.19 0.012794 0.125982
3313 2 -3012.03 0.0121707 0.172078
3314 2 -3008.57 0.0117295 0.370053
3315 2 -3010.83 0.0107783 0.110016
3316 2 -3034.25 0.0285204 0.572074
3317 2 -3049.43 0.0460098 0.115485
3318 2 -3100.36 0.0403009 0.174167
3319 2 -3083.49 0.0397066 0.0669519
3320 2 -3061.64 0.0125157 0.193629
3321 2 -3034.96 0.0139267 0.158007
3322 2 -3028.52 0.0125443 0.148992
3323 2 -3011.88 0.0244098 0.296475
3324 2 -3014.44 0.0120762 0.0216932
3325 2 -3014.88 0.0201026 0.388635
3326 2 -3020.93 0.017017 0.137256
3327 2 -3024.51 0.017215 0.957816
3328 2 -3014.53 0.0161265 0.368402
3329 2 -3030.26 0.0150537 0.502135
3330 2 -3011.67 0.022081 0.165815
3331 2 -3034.58 0.0172657 0.363813
3332 2 -3007.7 0.00980996 0.27298
3333 2 -2999.44 0.00371799 0.0792958
3334 2 -2997.51 0.00689745 0.270571
3335 2 -2999.3 0.0154647 0.357981
3336 2 -3025.58 0.0333885 0.481674
3337 2 -3030.73 0.0300323 0.258101
3338 2 -3044.41 0.038956 0.642133
3339 2 -3072.71 0.0451886 0.587428
3340 2 -3070.44 0.0476448 0.284719
3341 2 -3125.24 0.0578121 0.420262
3342 2 -3131.51 0.0645702 0.61548
3343 2 -3110.63 0.0501806 0.301728
3344 2 -3092.42 0.0491683 0.268918
3345 2 -3104.09 0.0553028 0.051075
3346 2 -3099.13 0.0437678 0.293097
3347 2 -3088.76 0.0379263 0.313718
3348 2 -3097.76 0.0505557 0.535437
3349 2 -3090.24 0.0745825 0.195095
3350 2 -3105.53 0.0650965 0.41798
3351 2 -3136.72 0.0659208 0.271528
3352 2 -3109.73 0.0543889 0.134691
3353 2 -3086.54 0.0409028 0.201127
3354 2 -3067.21 0.0334707 0.0788095
3355 2 -3050.54 0.0370009 0.0843674
3356 2 -3055.54 0.0434214 0.101075
3357 2 -3052.07 0.0502374 0.449011
3358 2 -3105.7 0.0780049 0.597322
3359 2 -3127.76 0.0573086 0.0853061
3360 2 -3114.4 0.0408204 0.079755
3361 2 -3097.8 0.0535289 0.366635
3362 2 -3104.35 0.0287707 0.307294
3363 2 -3070.96 0.0359794 0.20283
3364 2 -3099 0.0524475 0.0217468
3365 2 -3079.83 0.0425797 0.426775
3366 2 -3099.36 0.0353301 0.330464
3367 2 -3116.46 0.0787597 0.282425
3368 2 -3119.28 0.0498826 0.845018
3369 2 -3122.84 0.0534704 0.464566
3370 3 -3116.28 0.0690347 0.385874
3371 2 -3133.55 0.0650291 0.277492
3372 2 -3144.2 0.0740876 0.12757
3373 2 -3131.66 0.066802 0.0136237
3374 2 -3105.71 0.0637911 0.244207
3375 2 -3117.2 0.0546791 0.254515
3376 2 -3129.6 0.0595988 0.283792
3377 2 -3191.18 0.0807958 0.0317402
3378 2 -3192.25 0.0780203 0.17631
3379 2 -3184.4 0.0723037 0.0749523
3380 2 -3179.62 0.0881713 0.264632
3381 2 -3166.23 0.0788633 0.395373
3382 2 -3150.56 0.0594262 0.734786
3383 2 -3162.27 0.0906511 0.563064
3384 2 -3177.92 0.121461 0.672608
3385 2 -3217.14 0.101143 0.381612
3386 2 -3175.91 0.0881205 0.394879
3387 2 -3143.36 0.10521 0.439883
3388 2 -3156.97 0.0585717 0.547832
3389 2 -3105.22 0.0613389 0.526007
3390 2 -3115.16 0.0777913 0.0471536
3391 2 -3124.84 0.075871 0.157926
3392 2 -3142.45 0.0910057 0.0994764
3393 2 -3173.32 0.0717584 0.0234622
3394 2 -3150.79 0.0769333 0.172616
3395 2 -3130.96 0.0693158 0.0783656
3396 2 -3151.22 0.0692349 0.557699
3397 2 -3110.95 0.0625214 0.0317212
3398 2 -3103.44 0.0450561 0.144361
3399 2 -3066.92 0.0264672 0.392098
3400 2 -3089.51 0.0483292 0.191361
3401 2 -3106.96 0.0451218 0.0591231
3402 2 -3105.82 0.0515431 0.190376
3403 2 -3117.23 0.0389329 0.499489
3404 2 -3113.98 0.0540823 0.0583117
3405 2 -3120.57 0.0493221 0.0684529
3406 2 -3110.34 0.0717294 0.498899
3407 2 -3168.27 0.0467764 0.745386
3408 2 -3121.98 0.0683068 0.420828
3409 2 -3136.54 0.0606324 0.333934
3410 2 -3134.32 0.0658284 0.330426
3411 2 -3141.97 0.0629043 0.324694
3412 2 -3158.61 0.0849028 0.136879
3413 2 -3165.43 0.076603 0.0325908
3414 2 -3146.53 0.0924569 0.488814
3415 2 -3182.86 0.11302 0.113863
3416 2 -3209.68 0.0931298 0.274022
3417 2 -3196.02 0.0852417 0.146427
3418 2 -3172.29 0.0752677 0.544591
3419 2 -3156.4 0.0634046 0.0883784
3420 2 -3205.93 0.0797319 0.59164
3421 2 -3183.4 0.0653747 0.983488
3422 2 -3175.8 0.0644188 0.193234
3423 2 -3197.21 0.0648973 0.460817
3424 2 -3205.2 0.0914409 0.113267
3425 2 -3190.51 0.0987727 0.243951
3426 2 -3194.49 0.0867948 0.333269
3427 2 -3191 0.0810674 0.315778
3428 2 -3188.51 0.0885788 0.294408
3429 2 -3201.78 0.0983462 0.407833
3430 2 -3191.36 0.0673895 0.236309
3431 2 -3165.76 0.0595217 0.369062
3432 2 -3148.51 0.0660378 0.238937
3433 2 -3142.99 0.061298 0.587926
3434 2 -3190.79 0.0749794 0.618865
3435 2 -3186.11 0.0869683 0.0987693
